Mammalia,Saiga tatarica,Saiga antelope,https://en.wikipedia.org/wiki/Saiga_antelope,-10000,North America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Mongolia_Saiga_tatarica.jpg/100px-Mongolia_Saiga_tatarica.jpg
Mammalia,Euceratherium collinum,Shrub-ox,https://en.wikipedia.org/wiki/Shrub-ox,-9500,North America,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Euceratherium_BW.jpg/100px-Euceratherium_BW.jpg
Mammalia,Bootherium bombifrons,Harlan's muskox,https://en.wikipedia.org/wiki/Bootherium_bombifrons,-9000,North America,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Harlan%27s_musk_ox_%28cast%29_-_Indiana_State_Museum_-_DSC00404.JPG/100px-Harlan%27s_musk_ox_%28cast%29_-_Indiana_State_Museum_-_DSC00404.JPG
Aves,Gymnogyps varonai,Cuban condor,https://en.wikipedia.org/wiki/Gymnogyps_varonai,-9000,Cuba,
Mammalia,Mammut americanum,American mastodon,https://en.wikipedia.org/wiki/American_mastodon,-8500,USA and Canada,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Mammut_americanum.jpg/100px-Mammut_americanum.jpg
Mammalia,Arctodus simus,Short-faced bear,https://en.wikipedia.org/wiki/Short-faced_bear,-8000,North America,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/ArctodusSimusReconstruct.jpg/100px-ArctodusSimusReconstruct.jpg
Mammalia,Camelops spp.,Camelops,https://en.wikipedia.org/wiki/Camelops,-8000,USA and Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Camelus_hesternus_Sergiodlarosa.jpg/100px-Camelus_hesternus_Sergiodlarosa.jpg
Mammalia,Canis dirus,Dire wolf,https://en.wikipedia.org/wiki/Dire_wolf,-8000,North America,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Canis_dirus_Skeleton.jpg/100px-Canis_dirus_Skeleton.jpg
Mammalia,Dasypus bellus,Beautiful armadillo,https://en.wikipedia.org/wiki/Dasypus_bellus,-8000,USA to South America,
Mammalia,Smilodon sp.,Saber-tooth cat,https://en.wikipedia.org/wiki/Smilodon,-8000,North America,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Smilodon_Skeleton.jpg/100px-Smilodon_Skeleton.jpg
Mammalia,Tremarctos floridanus,Florida spectacled bear,https://en.wikipedia.org/wiki/Tremarctos_floridanus,-8000,USA,
Mammalia,Mammuthus columbi,Columbian mammoth,https://en.wikipedia.org/wiki/Columbian_mammoth,-5800,USA and Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Columbian_mammoth.JPG/100px-Columbian_mammoth.JPG
Reptilia,Ameiva major,Martinique giant ameiva,https://en.wikipedia.org/wiki/Martinique_giant_ameiva,0,France (Martinique),
Aves,Anodorhynchus purpurascens,Violet macaw,https://en.wikipedia.org/wiki/Violet_macaw,0,France (Guadeloupe),https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Anodorhynchus_purpurascens_Keulemans.jpg/75px-Anodorhynchus_purpurascens_Keulemans.jpg
Aves,Ara autocthones,Saint Croix macaw,https://en.wikipedia.org/wiki/Saint_Croix_macaw,0,"St. Croix, Virgin Islands.",
Reptilia,Borikenophis sanctaecrucis,Saint Croix racer,https://en.wikipedia.org/wiki/Saint_Croix_racer,0,"St. Croix, US Virgin Islands",
Actinopterygii,Characodon garmani,Parras characodon,https://en.wikipedia.org/wiki/Parras_characodon,0,Mexico,
Actinopterygii,Chasmistes muriei,Snake River sucker,https://en.wikipedia.org/wiki/Snake_River_sucker,0,"Snake River, Wyoming",
Amphibia,Chiropterotriton magnipes,Bigfoot splayfoot salamander,https://en.wikipedia.org/wiki/Bigfoot_splayfoot_salamander,0,"San Luis Potosí & Querétaro, Mexico",
Aves,Chlorostilbon elegans,Gould's emerald,https://en.wikipedia.org/wiki/Gould%27s_emerald,0,Bahamas or Jamaica,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Chlorostilbon_elegans.jpg/75px-Chlorostilbon_elegans.jpg
Amphibia,Craugastor chrysozetetes,,https://en.wikipedia.org/wiki/Craugastor_chrysozetetes,0,Honduras,
Actinopterygii,Cyprinodon ceciliae,Villa Lopez pupfish,https://en.wikipedia.org/wiki/Cyprinodon_ceciliae,0,Mexico,
Actinopterygii,Cyprinodon inmemoriam,Cachorrito de la Trinidad,https://en.wikipedia.org/wiki/Cachorrito_de_la_Trinidad,0,Mexico,
Actinopterygii,Cyprinodon latifasciatus,Perrito de Parras,https://en.wikipedia.org/wiki/Perrito_de_Parras,0,Mexico,
Actinopterygii,Cyprinodon spp.,Perrito de Sandia,https://en.wikipedia.org/wiki/Perrito_de_Sandia,0,Mexico,
Actinopterygii,Empetrichthys latos concavus,Raycraft Ranch killifish,https://en.wikipedia.org/wiki/Raycraft_Ranch_killifish,0,"Raycraft Ranch, Nevada",
Actinopterygii,Evarra bustamantei,Mexican dace,https://en.wikipedia.org/wiki/Mexican_dace,0,Mexico,
Actinopterygii,Gambusia amistadensis,Amistad gambusia,https://en.wikipedia.org/wiki/Amistad_gambusia,0,"Goodenough Spring, Texas",
Actinopterygii,Notropis amecae,Ameca shiner,https://en.wikipedia.org/wiki/Ameca_shiner,0,Mexico,
Actinopterygii,Notropis aulidion,Durango shiner,https://en.wikipedia.org/wiki/Durango_shiner,0,Mexico,
Actinopterygii,Notropis saladonis,Salado shiner,https://en.wikipedia.org/wiki/Salado_shiner,0,Mexico,
Actinopterygii,Priapella bonita,Graceful priapella,https://en.wikipedia.org/wiki/Graceful_priapella,0,Mexico,
Mammalia,Puma concolor couguar,Eastern cougar,https://en.wikipedia.org/wiki/Eastern_cougar,0,Eastern Canada and USA,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/EasternCougar.jpg/100px-EasternCougar.jpg
Actinopterygii,Rhinichthys cataractae smithi,Banff longnose dace,https://en.wikipedia.org/wiki/Banff_longnose_dace,0,"Banff, Alberta",
Mammalia,Sorex sclateri,Sclater's shrew,https://en.wikipedia.org/wiki/Sclater%27s_shrew,0,"Chiapas, Mexico",
Actinopterygii,Stypodon signifer,Stumptooth minnow,https://en.wikipedia.org/wiki/Stumptooth_minnow,0,Mexico,
Aves,Aegolius gradyi,Bermuda saw-whet owl,https://en.wikipedia.org/wiki/Bermuda_saw-whet_owl,1500,United Kingdom (Bermuda),
Mammalia,Boromys offella,Oriente cave rat,https://en.wikipedia.org/wiki/Oriente_cave_rat,1500,Cuba,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Boromys.offella.bmcz.jpg/100px-Boromys.offella.bmcz.jpg
Mammalia,Boromys torrei,Torre's cave rat,https://en.wikipedia.org/wiki/Torre%27s_cave_rat,1500,Cuba,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Boromys.torrei.bmcz.jpg/100px-Boromys.torrei.bmcz.jpg
Mammalia,Geocapromys columbianus,Cuban coney,https://en.wikipedia.org/wiki/Cuban_coney,1500,Cuba,
Actinopterygii,Heteropsomys insulans,Hispaniolan edible rat,https://en.wikipedia.org/wiki/Hispaniolan_edible_rat,1500,Hispaniola,
Actinopterygii,Heteropsomys insulans,Insular cave rat,https://en.wikipedia.org/wiki/Insular_cave_rat,1500,Puerto Rico,
Mammalia,Hexolobodon phenax,Imposter hutia,https://en.wikipedia.org/wiki/Imposter_hutia,1500,Hispaniola,
Mammalia,Isolobodon montanus,Montane hutia,https://en.wikipedia.org/wiki/Montane_hutia,1500,Hispaniola,
Mammalia,Isolobodon portoricensis,Puerto Rican hutia,https://en.wikipedia.org/wiki/Puerto_Rican_hutia,1500,Hispaniola and Puerto Rico,
Mammalia,Monophyllus frater,Puerto Rican long-nosed bat,https://en.wikipedia.org/wiki/Puerto_Rican_long-nosed_bat,1500,Puerto Rico,
Mammalia,Nesophontes sp.,"West Indies nesophontes,Atalaye nesophontes,Cuban nesophontes,Greater Cuban nesophontes,Haitian nesophontes,Lesser Cuban nesophontes,Puerto Rican nesophontes,Saint Michel nesophontes,Slender Cuban nesophontes,Western Cuban nesophontes",https://en.wikipedia.org/wiki/Nesophontes,1500,"Cuba, Hispaniola, Puerto Rico,
U.S. Virgin Islands & United Kingdom (Cayman Islands)",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Puerto_Rican_shrew.jpg/100px-Puerto_Rican_shrew.jpg
Mammalia,Pennatomys nivalis,Nevis rice rat,https://en.wikipedia.org/wiki/Pennatomys,1500,Netherlans (Sint Eustatius) & Saint Kitts and Nevis,
Mammalia,Plagiodontia ipnaeum,Samana hutia,https://en.wikipedia.org/wiki/Samana_hutia,1500,Hispaniola,
Mammalia,Solenodon marcanoi,Marcano's solenodon,https://en.wikipedia.org/wiki/Marcano%27s_solenodon,1500,Hispaniola,
Aves,Tyto pollens,Bahaman barn owl,https://en.wikipedia.org/wiki/Tyto_pollens,1500,"Andros Island, Bahamas",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Tyto_pollens.jpg/75px-Tyto_pollens.jpg
Mammalia,Xenothrix mcgregori,Jamaican monkey,https://en.wikipedia.org/wiki/Jamaican_monkey,1500,Jamaica,
Aves,Bermuteo avivorus,Bermuda hawk,https://en.wikipedia.org/w/index.php?title=Bermuda_hawk&action=edit&redlink=1,1600,United Kingdom (Bermuda),
Aves,Aratinga labati,Guadeloupe parakeet,https://en.wikipedia.org/wiki/Guadeloupe_parakeet,1700,France (Guadeloupe),https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Extinctbirds1907_P16_Conurus_labati0313-cropped.jpg/75px-Extinctbirds1907_P16_Conurus_labati0313-cropped.jpg
Aves,Colaptes oceanicus,Bermuda flicker,https://en.wikipedia.org/wiki/Bermuda_flicker,1700,United Kingdom (Bermuda),
Aves,Nyctanassa carcinocatactes,Bermuda night heron,https://en.wikipedia.org/wiki/Bermuda_night_heron,1700,United Kingdom (Bermuda),
Aves,Ara guadeloupensis,Lesser Antillean macaw,https://en.wikipedia.org/wiki/Lesser_Antillean_macaw,1760,France (Guadeloupe),https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Lesser_Antillean_Macaw.jpg/75px-Lesser_Antillean_Macaw.jpg
Mammalia,Hydrodamalis gigas,Steller's sea cow,https://en.wikipedia.org/wiki/Steller%27s_sea_cow,1768,Commander Islands,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Hydrodamalis_gigas_skeleton_-_Finnish_Museum_of_Natural_History_-_DSC04529.JPG/100px-Hydrodamalis_gigas_skeleton_-_Finnish_Museum_of_Natural_History_-_DSC04529.JPG
Aves,Amazona martinicana,Martinique parrot,https://en.wikipedia.org/wiki/Martinique_parrot,1779,France (Martinique),https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Amazona_martinicana.png/75px-Amazona_martinicana.png
Aves,Amazona violacea,Guadeloupe parrot,https://en.wikipedia.org/wiki/Guadeloupe_parrot,1779,France (Guadeloupe),https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Amazona_violacea.png/75px-Amazona_violacea.png
Aves,Aratinga chloroptera maugei,Mauge's parakeet,https://en.wikipedia.org/wiki/Mauge%27s_parakeet,1779,"Mona Island, Puerto Rico",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Aratinga_chloroptera_maugei.jpg/75px-Aratinga_chloroptera_maugei.jpg
Reptilia,Cyclura cornuta onchiopsis,Navassa Island iguana,https://en.wikipedia.org/wiki/Cyclura_cornuta_onchiopsis,1800,"Navassa Island, USA",
Reptilia,Tropidophis bucculentus,Navassa Island dwarf boa,https://en.wikipedia.org/wiki/Navassa_Island_dwarf_boa,1800,"Navassa Island, USA",
Aves,Sporophila melanops,Hooded seedeater,https://en.wikipedia.org/wiki/Hooded_seedeater,1823,Brazil,
Reptilia,Leiocephalus herminieri,Martinique curly-tailed lizard,https://en.wikipedia.org/wiki/Martinique_curly-tailed_lizard,1830,France (Martinique),
Reptilia,Celestus occiduus,Jamaica giant galliwasp,https://en.wikipedia.org/wiki/Jamaica_giant_galliwasp,1840,Jamaica,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Celestus_occiduus_museum_specimen.jpeg/100px-Celestus_occiduus_museum_specimen.jpeg
Aves,Aramides gutturalis,Red-throated wood-rail,https://en.wikipedia.org/wiki/Red-throated_wood-rail,1843,Peru,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/AramidesGutturalisKeulemans.jpg/75px-AramidesGutturalisKeulemans.jpg
